accident_index,year,location_easting_osgr,location_northing_osgr,longitude,latitude,urban_or_rural_area,lad2014_code,lad2014_name,road_class,road_classcat,cas_severity,cas_mode
2017200242909,2017,416002,277437,-1.766257,52.394737,2,E08000029,Solihull,Motorway,Motorway,Serious,car/taxi
2005460119729,2005,607790,138830,.967199981212616,51.11101531982422,2,E07000105,Ashford,Motorway,Motorway,Serious,car/taxi
2005520028177,2005,363350,178290,-2.529433012008667,51.50230026245117,2,E06000025,South Gloucestershire,Motorway,Motorway,Fatal,car/taxi
2016420054358,2016,542764,200807,.0655220001935959,51.68738174438477,2,E07000072,Epping Forest,Motorway,Motorway,Fatal,car/taxi
2005460114157,2005,550340,163130,.157367005944252,51.34731292724609,2,E07000111,Sevenoaks,Motorway,Motorway,Serious,motorcycle
200620Z041901,2006,418040,278940,-1.736240983009338,52.40813827514648,2,E08000029,Solihull,Motorway,Motorway,Serious,bus
201045MO56918,2010,515320,158630,-.3466899991035461,51.31504440307617,2,E07000210,Mole Valley,Motorway,Motorway,Serious,car/taxi
2011460197950,2011,608770,138290,.9808679819107056,51.10581207275391,2,E07000112,Shepway,Motorway,Motorway,Serious,car/taxi
2015331501261,2015,450510,298010,-1.256062984466553,52.57756805419922,2,E07000129,Blaby,Motorway,Motorway,Serious,car/taxi
2005130810705,2005,434450,430560,-1.478803038597107,53.77024459838867,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
20073104P0414,2007,450120,349480,-1.253934979438782,53.04023361206055,2,E07000170,Ashfield,Motorway,Motorway,Serious,car/taxi
201206XM63569,2012,382353,390876,-2.26697301864624,53.41438293457031,2,E08000003,Manchester,Motorway,Motorway,Serious,car/taxi
2017430140897,2017,487166,242367,-.729634,52.07283,2,E06000042,Milton Keynes,Motorway,Motorway,Serious,car/taxi
2017410243197,2017,512159,201452,-.378411,51.700619,2,E07000102,Three Rivers,Motorway,Motorway,Fatal,car/taxi
201004TA10146,2010,351160,443870,-2.744591951370239,53.88870239257813,2,E07000128,Wyre,Motorway,Motorway,Serious,motorcycle
2009219003198,2009,377910,350880,-2.331032037734985,53.05469512939453,2,E07000195,Newcastle-under-Lyme,Motorway,Motorway,Serious,other
200743N041057,2007,501700,188850,-.5333690047264099,51.58928298950195,2,E07000006,South Bucks,Motorway,Motorway,Serious,car/taxi
200905AA31646,2009,327780,389500,-3.087615013122559,53.39735794067383,2,E08000015,Wirral,Motorway,Motorway,Serious,motorcycle
201230M010604,2012,445920,355790,-1.315672993659973,53.09732818603516,1,E07000033,Bolsover,Motorway,Motorway,Serious,car/taxi
2005330504644,2005,454530,278930,-1.199859976768494,52.40563583374023,2,E07000131,Harborough,Motorway,Motorway,Serious,light goods
200743N273097,2007,503750,183770,-.5052859783172607,51.54324722290039,2,E07000006,South Bucks,Motorway,Motorway,Serious,car/taxi
2017140151499,2017,430488,408124,-1.541116,53.568862,2,E08000016,Barnsley,Motorway,Motorway,Serious,car/taxi
200843P162078,2008,467370,202480,-1.026203989982605,51.71696472167969,2,E07000179,South Oxfordshire,Motorway,Motorway,Serious,car/taxi
200622ME50379,2006,396840,273060,-2.047833919525146,52.35556030273438,2,E07000234,Bromsgrove,Motorway,Motorway,Fatal,light goods
2017331700804,2017,455557,280047,-1.184571,52.415624,2,E07000131,Harborough,Motorway,Motorway,Serious,car/taxi
201043N145100,2010,490020,190290,-.7015510201454163,51.60421371459961,2,E07000007,Wycombe,Motorway,Motorway,Serious,car/taxi
2005460119942,2005,563950,159040,.3507469892501831,51.30680847167969,2,E07000115,Tonbridge and Malling,Motorway,Motorway,Fatal,car/taxi
200743N002017,2007,504450,178700,-.4966970086097717,51.4975471496582,2,E07000006,South Bucks,Motorway,Motorway,Serious,bus
2015030003164,2015,358140,512440,-2.647954940795898,54.50553512573242,2,E07000030,Eden,Motorway,Motorway,Serious,car/taxi
2005160C06030,2005,475400,427430,-.8583660125732422,53.73780822753906,2,E06000011,East Riding of Yorkshire,Motorway,Motorway,Serious,car/taxi
200643N293056,2006,502270,185640,-.5260769724845886,51.56032562255859,2,E07000006,South Bucks,Motorway,Motorway,Serious,car/taxi
200945RU43922,2009,498090,165500,-.5919420123100281,51.38003158569336,2,E07000212,Runnymede,Motorway,Motorway,Serious,car/taxi
2013440008106,2013,483142,156468,-.808784008026123,51.30121612548828,2,E07000089,Hart,Motorway,Motorway,Serious,bus
200804TA08067,2008,374590,430200,-2.386981964111328,53.76751708984375,2,E07000120,Hyndburn,Motorway,Motorway,Serious,motorcycle
2011231196292,2011,439580,282230,-1.419216990470886,52.43658447265625,2,E07000220,Rugby,Motorway,Motorway,Serious,motorcycle
2016500110077,2016,302604,106862,-3.383785963058472,50.85250473022461,2,E07000042,Mid Devon,Motorway,Motorway,Serious,heavy goods
200843R005058,2008,464020,173080,-1.080044031143188,51.45303726196289,2,E06000037,West Berkshire,Motorway,Motorway,Serious,car/taxi
200743W085067,2007,452930,174020,-1.239492058753967,51.4626350402832,2,E06000037,West Berkshire,Motorway,Motorway,Serious,car/taxi
2007130817507,2007,403950,416590,-1.941725969314575,53.64579772949219,2,E08000033,Calderdale,Motorway,Motorway,Serious,car/taxi
200642G012402,2006,540480,199700,.0304460003972054,51.67845153808594,2,E07000072,Epping Forest,Motorway,Motorway,Serious,pedestrian
2016140142335,2016,433908,403146,-1.488481998443604,53.52363967895508,2,E08000016,Barnsley,Motorway,Motorway,Serious,car/taxi
201245MO70928,2012,517610,156770,-.3144580125808716,51.29785919189453,1,E07000210,Mole Valley,Motorway,Motorway,Serious,car/taxi
20171348A0864,2017,441768,434615,-1.367246,53.806177,2,E08000035,Leeds,Motorway,Motorway,Serious,heavy goods
2008460151758,2008,569470,159290,.429984986782074,51.30743789672852,2,E07000115,Tonbridge and Malling,Motorway,Motorway,Serious,car/taxi
200601TX20188,2006,518240,178310,-.2982569932937622,51.49132919311523,1,E09000018,Hounslow,Motorway,Motorway,Serious,motorcycle
201343N105103,2013,493339,180108,-.6563400030136108,51.51214599609375,2,E07000006,South Bucks,Motorway,Motorway,Serious,motorcycle
200850KU2J002,2008,302270,105880,-3.389525890350342,50.84410095214844,2,E07000042,Mid Devon,Motorway,Motorway,Serious,car/taxi
2006470604728,2006,530150,135650,-.1423400044441223,51.10531997680664,2,E07000226,Crawley,Motorway,Motorway,Serious,motorcycle
200542G064108,2005,538480,199910,.0016210000030696,51.68083572387695,2,E07000072,Epping Forest,Motorway,Motorway,Serious,motorcycle
2016400066101,2016,493613,238255,-.6351760029792786,52.03436660766602,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,car/taxi
2017200210880,2017,399011,298698,-2.016025,52.586102,2,E08000030,Walsall,Motorway,Motorway,Serious,car/taxi
2017520702545,2017,331909,142948,-2.975558,51.181685,2,E07000188,Sedgemoor,Motorway,Motorway,Serious,car/taxi
201706XK32689,2017,380047,398489,-2.30214,53.482755,1,E08000006,Salford,Motorway,Motorway,Serious,car/taxi
20104100T1114,2010,512690,198460,-.3717029988765717,51.67356872558594,2,E07000098,Hertsmere,Motorway,Motorway,Fatal,car/taxi
2009440209310,2009,451860,134960,-1.260555028915405,51.11153411865234,2,E07000094,Winchester,Motorway,Motorway,Serious,motorcycle
2007030001091,2007,344050,545600,-2.871896028518677,54.80215835571289,2,E07000030,Eden,Motorway,Motorway,Serious,light goods
2007330706776,2007,448480,314030,-1.283663034439087,52.72172927856445,2,E07000134,North West Leicestershire,Motorway,Motorway,Serious,car/taxi
2010130004723,2010,431220,426510,-1.528215050697327,53.73404693603516,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
200750D42H246,2007,302650,107100,-3.384454965591431,50.85513305664063,2,E07000042,Mid Devon,Motorway,Motorway,Serious,car/taxi
201234TM10682,2012,478560,251850,-.8529930114746094,52.15930557250977,2,E07000155,South Northamptonshire,Motorway,Motorway,Serious,car/taxi
20134100T3001,2013,518950,203370,-.2795419991016388,51.71640396118164,2,E07000098,Hertsmere,Motorway,Motorway,Serious,car/taxi
2016030084290,2016,352873,478226,-2.722450971603394,54.19745635986328,2,E07000031,South Lakeland,Motorway,Motorway,Serious,heavy goods
2016460111173,2016,591042,149508,.7355579733848572,51.21225357055664,2,E07000110,Maidstone,Motorway,Motorway,Serious,car/taxi
200743N002017,2007,504450,178700,-.4966970086097717,51.4975471496582,2,E07000006,South Bucks,Motorway,Motorway,Fatal,bus
200645MO88529,2006,517640,156740,-.3140380084514618,51.29758453369141,2,E07000210,Mole Valley,Motorway,Motorway,Serious,other
2017134CU0087,2017,431997,430008,-1.516086,53.765461,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
201243P201082,2012,446950,242300,-1.316354036331177,52.0770378112793,2,E07000177,Cherwell,Motorway,Motorway,Serious,car/taxi
2014074237746,2014,347046,375016,-2.795476913452148,53.26946640014648,2,E06000050,Cheshire West and Chester,Motorway,Motorway,Serious,car/taxi
2017210185937,2017,389494,327422,-2.157423,52.844216,2,E07000197,Stafford,Motorway,Motorway,Fatal,car/taxi
2010070304343,2010,373320,371860,-2.401266098022461,53.24307250976563,2,E06000050,Cheshire West and Chester,Motorway,Motorway,Fatal,car/taxi
2010130001281,2010,431940,428140,-1.517132997512817,53.74865341186523,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
2014074170643,2014,374916,365785,-2.376871109008789,53.18854522705078,2,E06000049,Cheshire East,Motorway,Motorway,Serious,car/taxi
2010130006024,2010,437780,432310,-1.428068995475769,53.78574371337891,2,E08000035,Leeds,Motorway,Motorway,Serious,motorcycle
2012130054728,2012,435510,431290,-1.462638020515442,53.7767333984375,2,E08000035,Leeds,Motorway,Motorway,Serious,bus
2013460230931,2013,585060,152990,.6501489877700806,51.24599838256836,2,E07000110,Maidstone,Motorway,Motorway,Serious,car/taxi
2015450024051,2015,501624,169430,-.5400660037994385,51.41479110717773,2,E07000212,Runnymede,Motorway,Motorway,Serious,car/taxi
2014030003037,2014,353070,480870,-2.72127103805542,54.22139739990234,2,E07000031,South Lakeland,Motorway,Motorway,Serious,car/taxi
200843R261128,2008,503860,178290,-.5053139925003052,51.49396896362305,2,E06000039,Slough,Motorway,Motorway,Serious,car/taxi
20064100T3174,2006,515300,202590,-.3326109945774078,51.71015548706055,2,E07000240,St Albans,Motorway,Motorway,Fatal,car/taxi
20161338O1281,2016,430424,424253,-1.53897500038147,53.71358489990234,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
201601JI40498,2016,541480,190450,.0427699983119965,51.59463500976563,2,E09000026,Redbridge,Motorway,Motorway,Serious,car/taxi
200543N176035,2005,490030,190320,-.701399028301239,51.6044807434082,2,E07000007,Wycombe,Motorway,Motorway,Serious,heavy goods
200934TM20059,2009,471730,257550,-.9516149759292603,52.21147155761719,2,E07000155,South Northamptonshire,Motorway,Motorway,Serious,car/taxi
2011440051424,2011,463630,150130,-1.089753985404968,51.24674606323242,2,E07000084,Basingstoke and Deane,Motorway,Motorway,Serious,car/taxi
200654MA07406,2006,426610,179070,-1.617969989776611,51.5098876953125,2,E06000054,Wiltshire,Motorway,Motorway,Serious,car/taxi
2013521301546,2013,360760,174700,-2.566346883773804,51.4698486328125,1,E06000023,"Bristol, City of",Motorway,Motorway,Serious,motorcycle
2013130172761,2013,444652,423837,-1.324996948242188,53.70904922485352,2,E08000036,Wakefield,Motorway,Motorway,Serious,bus
200904TA09190,2009,354360,417070,-2.691936016082764,53.64812850952148,2,E07000118,Chorley,Motorway,Motorway,Serious,car/taxi
201105BB04563,2011,339390,401710,-2.91539192199707,53.50856018066406,2,E08000014,Sefton,Motorway,Motorway,Serious,car/taxi
200645RU84438,2006,501860,168060,-.5370550155639648,51.40237808227539,2,E07000212,Runnymede,Motorway,Motorway,Serious,car/taxi
2015075348288,2015,373760,376621,-2.395051956176758,53.28590393066406,2,E06000049,Cheshire East,Motorway,Motorway,Serious,car/taxi
2015460260721,2015,558590,162720,.2755250036716461,51.34144592285156,2,E07000111,Sevenoaks,Motorway,Motorway,Serious,car/taxi
200714C042607,2007,444960,389330,-1.325283050537109,53.39887619018555,2,E08000018,Rotherham,Motorway,Motorway,Serious,car/taxi
2014350010014,2014,546740,246270,.1407179981470108,52.09527587890625,2,E07000012,South Cambridgeshire,Motorway,Motorway,Serious,car/taxi
2005215M12872,2005,384860,341980,-2.226922035217285,52.97493362426758,2,E07000197,Stafford,Motorway,Motorway,Serious,heavy goods
2007030002129,2007,343660,551460,-2.879105091094971,54.85477066040039,2,E07000028,Carlisle,Motorway,Motorway,Serious,heavy goods
2005520053449,2005,358150,181350,-2.604711055755615,51.52944946289063,2,E06000025,South Gloucestershire,Motorway,Motorway,Serious,car/taxi
2010400D03375,2010,496100,237290,-.6007590293884277,52.02566909790039,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,car/taxi
2012070175954,2012,363760,391550,-2.546775102615356,53.41948699951172,2,E06000007,Warrington,Motorway,Motorway,Serious,car/taxi
2010331001390,2010,455230,289850,-1.187767028808594,52.50373077392578,2,E07000131,Harborough,Motorway,Motorway,Serious,car/taxi
2012070192024,2012,377590,359920,-2.336440086364746,53.13594436645508,2,E06000049,Cheshire East,Motorway,Motorway,Serious,car/taxi
2011440120137,2011,479850,155830,-.8561369776725769,51.29595184326172,1,E07000089,Hart,Motorway,Motorway,Fatal,pedestrian
200854MB05808,2008,382620,179840,-2.251887083053589,51.51716232299805,2,E06000054,Wiltshire,Motorway,Motorway,Serious,car/taxi
201523M066171,2015,450341,279389,-1.261366009712219,52.41019439697266,2,E07000220,Rugby,Motorway,Motorway,Serious,car/taxi
20074100T1058,2007,511790,202150,-.3835319876670837,51.7069091796875,2,E07000102,Three Rivers,Motorway,Motorway,Serious,car/taxi
200743N171127,2007,493890,189690,-.6458460092544556,51.59818649291992,2,E07000006,South Bucks,Motorway,Motorway,Serious,car/taxi
2013450006795,2013,503586,175207,-.5101630091667175,51.46630859375,2,E07000213,Spelthorne,Motorway,Motorway,Serious,car/taxi
201250JC4V004,2012,294135,88443,-3.500011920928955,50.6859130859375,2,E07000045,Teignbridge,Motorway,Motorway,Fatal,pedestrian
2016350105537,2016,541535,261175,.0726300030946732,52.23015975952148,2,E07000012,South Cambridgeshire,Motorway,Motorway,Serious,car/taxi
200620Z011501,2006,398830,288250,-2.018671989440918,52.49213027954102,1,E08000028,Sandwell,Motorway,Motorway,Serious,car/taxi
200834TM40958,2008,459170,269250,-1.133365035057068,52.31813812255859,2,E07000151,Daventry,Motorway,Motorway,Serious,car/taxi
200806X088631,2008,373730,404720,-2.39786696434021,53.53845596313477,1,E08000001,Bolton,Motorway,Motorway,Serious,motorcycle
2011549263811,2011,426230,179270,-1.623430013656616,51.51170349121094,2,E06000054,Wiltshire,Motorway,Motorway,Serious,light goods
20104100T1138,2010,514490,196930,-.3461839854717255,51.65945053100586,2,E07000098,Hertsmere,Motorway,Motorway,Serious,motorcycle
201001SX20635,2010,522000,190950,-.2397439926862717,51.60412979125977,1,E09000003,Barnet,Motorway,Motorway,Serious,car/taxi
2013140003241,2013,458262,399376,-1.123389959335327,53.48786926269531,2,E08000017,Doncaster,Motorway,Motorway,Fatal,car/taxi
201104TA11175,2011,355167,421164,-2.680320024490356,53.68499374389648,1,E07000126,South Ribble,Motorway,Motorway,Serious,car/taxi
2017440030182,2017,448210,113667,-1.3155,50.920447,2,E07000086,Eastleigh,Motorway,Motorway,Serious,motorcycle
201604SA16509,2016,354260,434450,-2.694607973098755,53.80411911010742,2,E07000123,Preston,Motorway,Motorway,Serious,car/taxi
2005230591210,2005,411880,272200,-1.827031970024109,52.34771347045898,2,E07000221,Stratford-on-Avon,Motorway,Motorway,Serious,car/taxi
2016230049883,2016,440347,249431,-1.410367012023926,52.14128875732422,2,E07000221,Stratford-on-Avon,Motorway,Motorway,Serious,car/taxi
200801XH30534,2008,504000,176610,-.5037919878959656,51.47884368896484,2,E09000017,Hillingdon,Motorway,Motorway,Serious,car/taxi
201020Z003170,2010,415830,290720,-1.768172979354858,52.51411056518555,2,E08000029,Solihull,Motorway,Motorway,Serious,car/taxi
200706X065410,2007,377260,396100,-2.343975067138672,53.46114349365234,1,E08000009,Trafford,Motorway,Motorway,Serious,car/taxi
2010231096025,2010,418640,291240,-1.726737022399902,52.51869583129883,2,E07000218,North Warwickshire,Motorway,Motorway,Fatal,car/taxi
2008130199408,2008,430930,418370,-1.533421039581299,53.6609001159668,2,E08000036,Wakefield,Motorway,Motorway,Serious,car/taxi
2005470507526,2005,529150,134530,-.1570169925689697,51.09548187255859,2,E07000226,Crawley,Motorway,Motorway,Serious,light goods
200701YE80440,2007,527740,200140,-.1535519957542419,51.68544769287109,2,E09000010,Enfield,Motorway,Motorway,Serious,light goods
2017430258415,2017,454709,222349,-1.206308,51.897019,2,E07000177,Cherwell,Motorway,Motorway,Serious,car/taxi
2010130005317,2010,432170,427280,-1.513735055923462,53.74090957641602,2,E08000035,Leeds,Motorway,Motorway,Serious,bus
2005445WE0131,2005,447300,115210,-1.328261971473694,50.93434143066406,1,E07000086,Eastleigh,Motorway,Motorway,Serious,motorcycle
2017200224979,2017,414211,290628,-1.792019,52.513372,1,E08000025,Birmingham,Motorway,Motorway,Serious,car/taxi
200806X099780,2008,397610,414700,-2.037617921829224,53.62881851196289,2,E08000005,Rochdale,Motorway,Motorway,Serious,heavy goods
201134TM26701,2011,464950,260750,-1.050215005874634,52.2410774230957,2,E07000151,Daventry,Motorway,Motorway,Serious,light goods
201442I111604,2014,543430,194503,.0709540024399757,51.63100814819336,2,E07000072,Epping Forest,Motorway,Motorway,Serious,car/taxi
200801KD75428,2008,558820,187410,.2899270057678223,51.56315231323242,2,E09000016,Havering,Motorway,Motorway,Serious,car/taxi
20054100T1166,2005,511340,204360,-.3893359899520874,51.72686386108398,2,E07000240,St Albans,Motorway,Motorway,Serious,car/taxi
201206X068081,2012,376810,399060,-2.350972890853882,53.48772811889648,1,E08000006,Salford,Motorway,Motorway,Serious,car/taxi
2016410105056,2016,512612,198675,-.3711920082569122,51.67507934570313,2,E07000098,Hertsmere,Motorway,Motorway,Serious,car/taxi
201343R201063,2013,494771,179603,-.6358460187911987,51.50736999511719,2,E06000039,Slough,Motorway,Motorway,Serious,bus
